Created By ID,Created Date,Date,Deleted,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Viewed Date,Line Description,Line Item ID,Opportunity ID,Name (Product),Price Book Entry ID,Product Code,Product ID,System Modstamp,Discount,List Price,Quantity,Sales Price,Sort Order,Subtotal,Total Price
0055A000009sZg0QAE,8/5/2019 20:41,,FALSE,0055A000009sZg0QAE,8/5/2019 20:41,,,,00k5A00000o66ptQAA,0065A00001WxEaAQAV,Pfizer_Neubert_ZipChip_System ZipChip Native Assay Kit,01u5A0000125eT5QAI,850-00048,01t5A000007m0baQAA,8/5/2019 20:41,,$670.00 ,1,$670.00 ,,$670.00 ,$670.00 
0055A000009sZg0QAE,4/1/2019 21:08,,FALSE,0055A000009sZg0QAE,4/1/2019 21:08,,,,00k5A00000o4E8JQAU,0065A00001G6MMqQAN,FogPharma_Fekkes_ZipChip_System ZipChip Native Assay Kit,01u5A0000125eT5QAI,850-00048,01t5A000007m0baQAA,4/1/2019 21:08,,$670.00 ,1,$670.00 ,,$670.00 ,$670.00 
0055A000009sZg0QAE,6/27/2019 14:06,,FALSE,0055A000009sZg0QAE,6/27/2019 14:06,,,,00k5A00000o5Q52QAE,0065A00001TiKq4QAF,Novartis Institute of Biomedical Research(NIBR)_Fuller_ZipChip_System ZipChip Native Assay Kit,01u5A0000125eT5QAI,850-00048,01t5A000007m0baQAA,6/27/2019 14:06,,$670.00 ,1,$670.00 ,,$670.00 ,$670.00 
0055A000009sZg0QAE,12/3/2019 20:28,,FALSE,0055A000009sZg0QAE,12/3/2019 20:28,,,,00k5A00000ouM0oQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System ZipChip™ Laptop and Software,01u5A0000125eTFQAY,900-00044,01t5A0000088RvnQAE,12/3/2019 20:28,,"$1,264.00 ",1,"$1,264.00 ",,"$1,264.00 ","$1,264.00 "
0055A000009sZg0QAE,10/17/2019 19:51,,FALSE,0055A000009sZg0QAE,10/17/2019 19:51,,,,00k5A00000p8ATfQAM,0065A00001XdUMcQAN,Bristol-Myers Squibb_Dongre_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,10/17/2019 19:51,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/10/2019 13:46,,FALSE,0055A000009sZg0QAE,10/10/2019 13:46,,,,00k5A00000p7pp1QAA,0065A00001XajRmQAJ,Bristol-Myers Squibb_Kelemen_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,10/10/2019 13:46,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/18/2019 18:18,,FALSE,0055A000009sZg0QAE,10/18/2019 18:18,,,,00k5A00000p8CJ8QAM,0065A00001Xe7vJQAR,STC Biologics_Thomas_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,10/18/2019 18:18,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/21/2019 16:20,,FALSE,0055A000009sZg0QAE,10/21/2019 16:20,,,,00k5A00000p8CdFQAU,0065A00001Xk59VQAR,Sanofi_Josephs_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,10/21/2019 16:20,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,4/2/2019 20:14,,FALSE,0055A000009sZg0QAE,4/2/2019 20:14,,,,00k5A00000o4EmUQAU,0065A00001IEpdgQAD,Vertex_Fleming_ZipChip ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,4/2/2019 20:14,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,12/3/2019 20:25,,FALSE,0055A000009sZg0QAE,12/3/2019 20:25,,,,00k5A00000ouM0hQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,12/3/2019 20:25,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,4/26/2019 22:16,,FALSE,0055A000009sZg0QAE,4/26/2019 22:16,,,,00k5A00000o4Y5CQAU,0065A00000jrqedQAA,Boehringer Ingelheim_Gu_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,4/26/2019 22:16,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,9/9/2019 11:58,,FALSE,0055A000009sZg0QAE,9/9/2019 11:58,,,,00k5A00000p6WuLQAU,0065A00000iSDiGQAW,Acceleron_Geil_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,9/9/2019 11:58,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,8/5/2019 20:41,,FALSE,0055A000009sZg0QAE,8/5/2019 20:41,,,,00k5A00000o66pnQAA,0065A00001WxEaAQAV,Pfizer_Neubert_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,8/5/2019 20:41,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,6/27/2019 14:05,,FALSE,0055A000009sZg0QAE,6/27/2019 14:05,,,,00k5A00000o5Q4xQAE,0065A00001TiKq4QAF,Novartis Institute of Biomedical Research(NIBR)_Fuller_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,6/27/2019 14:05,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,7/19/2019 13:00,,FALSE,0055A000009sZg0QAE,7/19/2019 13:00,,,,00k5A00000o5kCsQAI,0065A00001Wkth8QAB,Broad Institute_Papanastasiou_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,7/19/2019 13:00,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,4/10/2019 3:22,,FALSE,0055A000009sZg0QAE,4/10/2019 3:22,,,,00k5A00000o4KDEQA2,0065A00000leiLRQAY,Akrevia Therapeutics_Washburn_ZipChip_System ZipChip HR (Pack of 5 Chips),01u5A0000125eSoQAI,810-00194,01t31000007WXnCAAW,4/10/2019 3:22,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/17/2019 19:51,,FALSE,0055A000009sZg0QAE,10/17/2019 19:51,,,,00k5A00000p8AThQAM,0065A00001XdUMcQAN,Bristol-Myers Squibb_Dongre_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,10/17/2019 19:51,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/10/2019 13:51,,FALSE,0055A000009sZg0QAE,10/10/2019 13:51,,,,00k5A00000p7prdQAA,0065A00001XajURQAZ,Bristol-Myers Squibb_Drexler_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,10/10/2019 13:51,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/18/2019 18:18,,FALSE,0055A000009sZg0QAE,10/18/2019 18:18,,,,00k5A00000p8CJAQA2,0065A00001Xe7vJQAR,STC Biologics_Thomas_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,10/18/2019 18:18,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/21/2019 16:20,,FALSE,0055A000009sZg0QAE,10/21/2019 16:20,,,,00k5A00000p8CdEQAU,0065A00001Xk59VQAR,Sanofi_Josephs_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,10/21/2019 16:20,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,12/3/2019 20:28,,FALSE,0055A000009sZg0QAE,12/3/2019 20:28,,,,00k5A00000ouM0nQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,12/3/2019 20:28,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,4/26/2019 22:16,,FALSE,0055A000009sZg0QAE,4/26/2019 22:16,,,,00k5A00000o4Y5DQAU,0065A00000jrqedQAA,Boehringer Ingelheim_Gu_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,4/26/2019 22:16,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,9/9/2019 11:58,,FALSE,0055A000009sZg0QAE,9/9/2019 11:58,,,,00k5A00000p6WuMQAU,0065A00000iSDiGQAW,Acceleron_Geil_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,9/9/2019 11:58,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,8/5/2019 20:41,,FALSE,0055A000009sZg0QAE,8/5/2019 20:41,,,,00k5A00000o66poQAA,0065A00001WxEaAQAV,Pfizer_Neubert_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,8/5/2019 20:41,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,6/27/2019 14:06,,FALSE,0055A000009sZg0QAE,6/27/2019 14:06,,,,00k5A00000o5Q4zQAE,0065A00001TiKq4QAF,Novartis Institute of Biomedical Research(NIBR)_Fuller_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,6/27/2019 14:06,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,7/19/2019 13:00,,FALSE,0055A000009sZg0QAE,7/19/2019 13:00,,,,00k5A00000o5kCuQAI,0065A00001Wkth8QAB,Broad Institute_Papanastasiou_ZipChip_System ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,7/19/2019 13:00,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,4/2/2019 20:14,,FALSE,0055A000009sZg0QAE,4/2/2019 20:14,,,,00k5A00000o4EmVQAU,0065A00001IEpdgQAD,Vertex_Fleming_ZipChip ZipChip HS (Pack of 5 Chips),01u5A0000125eSnQAI,810-00195,01t31000007WXn2AAG,4/2/2019 20:14,,"$3,245.00 ",1,"$3,245.00 ",,"$3,245.00 ","$3,245.00 "
0055A000009sZg0QAE,10/17/2019 19:51,,FALSE,0055A000009sZg0QAE,10/17/2019 19:51,,,,00k5A00000p8ATgQAM,0065A00001XdUMcQAN,Bristol-Myers Squibb_Dongre_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,10/17/2019 19:51,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,10/10/2019 13:46,,FALSE,0055A000009sZg0QAE,10/10/2019 13:46,,,,00k5A00000p7pp0QAA,0065A00001XajRmQAJ,Bristol-Myers Squibb_Kelemen_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,10/10/2019 13:46,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,10/18/2019 18:18,,FALSE,0055A000009sZg0QAE,10/18/2019 18:18,,,,00k5A00000p8CJ9QAM,0065A00001Xe7vJQAR,STC Biologics_Thomas_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,10/18/2019 18:18,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,4/2/2019 20:14,,FALSE,0055A000009sZg0QAE,4/2/2019 20:14,,,,00k5A00000o4EmTQAU,0065A00001IEpdgQAD,Vertex_Fleming_ZipChip ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,4/2/2019 20:14,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,12/3/2019 20:29,,FALSE,0055A000009sZg0QAE,12/3/2019 20:29,,,,00k5A00000ouM0zQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,12/3/2019 20:29,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,4/26/2019 22:16,,FALSE,0055A000009sZg0QAE,4/26/2019 22:16,,,,00k5A00000o4Y5BQAU,0065A00000jrqedQAA,Boehringer Ingelheim_Gu_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,4/26/2019 22:16,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,4/1/2019 21:08,,FALSE,0055A000009sZg0QAE,4/1/2019 21:08,,,,00k5A00000o4E8KQAU,0065A00001G6MMqQAN,FogPharma_Fekkes_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,4/1/2019 21:08,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,6/27/2019 14:05,,FALSE,0055A000009sZg0QAE,6/27/2019 14:05,,,,00k5A00000o5Q4yQAE,0065A00001TiKq4QAF,Novartis Institute of Biomedical Research(NIBR)_Fuller_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,6/27/2019 14:05,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,7/19/2019 13:00,,FALSE,0055A000009sZg0QAE,7/19/2019 13:00,,,,00k5A00000o5kCtQAI,0065A00001Wkth8QAB,Broad Institute_Papanastasiou_ZipChip_System ZipChip HR Native (Pack of 5 Chips),01u5A0000125eT4QAI,810-00227,01t5A000007m0bVQAQ,7/19/2019 13:00,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,10/17/2019 19:51,,FALSE,0055A000009sZg0QAE,10/17/2019 19:51,,,,00k5A00000p8ATiQAM,0065A00001XdUMcQAN,Bristol-Myers Squibb_Dongre_ZipChip_System ZipChip HS Native (Pack of 5 Chips),01u5A000017eUcSQAU,810-00230,01t5A000008dUltQAE,10/17/2019 19:51,,"$4,450.00 ",1,"$4,450.00 ",,"$4,450.00 ","$4,450.00 "
0055A000009sZg0QAE,3/1/2019 16:42,,FALSE,0055A000009sZg0QAE,3/1/2019 16:42,,,,00k5A00000o3lVPQAY,0065A00001CKYFSQA5,BioAnalytix_Wu_ZipChip_Consumables ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,3/1/2019 16:42,,"$4,995.00 ",1,"$2,650.00 ",,"$2,650.00 ","$2,650.00 "
0055A000009sZg0QAE,10/17/2019 19:51,,FALSE,0055A000009sZg0QAE,10/17/2019 19:51,,,,00k5A00000p8ATnQAM,0065A00001XdUMcQAN,Bristol-Myers Squibb_Dongre_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,10/17/2019 19:51,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,10/10/2019 13:46,,FALSE,0055A000009sZg0QAE,10/10/2019 13:46,,,,00k5A00000p7pozQAA,0065A00001XajRmQAJ,Bristol-Myers Squibb_Kelemen_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,10/10/2019 13:46,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,10/10/2019 13:51,,FALSE,0055A000009sZg0QAE,10/10/2019 13:51,,,,00k5A00000p7prfQAA,0065A00001XajURQAZ,Bristol-Myers Squibb_Drexler_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,10/10/2019 13:51,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,10/18/2019 18:18,,FALSE,0055A000009sZg0QAE,10/18/2019 18:18,,,,00k5A00000p8CJ7QAM,0065A00001Xe7vJQAR,STC Biologics_Thomas_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,10/18/2019 18:18,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,10/21/2019 16:20,,FALSE,0055A000009sZg0QAE,10/21/2019 16:20,,,,00k5A00000p8CdHQAU,0065A00001Xk59VQAR,Sanofi_Josephs_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,10/21/2019 16:20,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,12/3/2019 20:25,,FALSE,0055A000009sZg0QAE,12/3/2019 20:25,,,,00k5A00000ouM0fQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,12/3/2019 20:25,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,4/26/2019 22:16,,FALSE,0055A000009sZg0QAE,4/26/2019 22:16,,,,00k5A00000o4Y5JQAU,0065A00000jrqedQAA,Boehringer Ingelheim_Gu_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,4/26/2019 22:16,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,9/9/2019 11:58,,FALSE,0055A000009sZg0QAE,9/9/2019 11:58,,,,00k5A00000p6WuQQAU,0065A00000iSDiGQAW,Acceleron_Geil_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,9/9/2019 11:58,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,8/5/2019 20:41,,FALSE,0055A000009sZg0QAE,8/5/2019 20:41,,,,00k5A00000o66prQAA,0065A00001WxEaAQAV,Pfizer_Neubert_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,8/5/2019 20:41,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,4/1/2019 21:08,,FALSE,0055A000009sZg0QAE,4/1/2019 21:08,,,,00k5A00000o4E8IQAU,0065A00001G6MMqQAN,FogPharma_Fekkes_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,4/1/2019 21:08,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,6/27/2019 14:06,,FALSE,0055A000009sZg0QAE,6/27/2019 14:06,,,,00k5A00000o5Q54QAE,0065A00001TiKq4QAF,Novartis Institute of Biomedical Research(NIBR)_Fuller_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,6/27/2019 14:06,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,7/19/2019 13:00,,FALSE,0055A000009sZg0QAE,7/19/2019 13:00,,,,00k5A00000o5kCxQAI,0065A00001Wkth8QAB,Broad Institute_Papanastasiou_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,7/19/2019 13:00,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,4/10/2019 3:22,,FALSE,0055A000009sZg0QAE,4/10/2019 3:22,,,,00k5A00000o4KDGQA2,0065A00000leiLRQAY,Akrevia Therapeutics_Washburn_ZipChip_System ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,4/10/2019 3:22,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,4/2/2019 20:14,,FALSE,0055A000009sZg0QAE,4/2/2019 20:14,,,,00k5A00000o4EmYQAU,0065A00001IEpdgQAD,Vertex_Fleming_ZipChip ZipChip Qualification Kit,01u5A0000125eSuQAI,850-00043,01t5A000006vx9WQAQ,4/2/2019 20:14,,"$4,995.00 ",1,"$4,995.00 ",,"$4,995.00 ","$4,995.00 "
0055A000009sZg0QAE,5/8/2019 17:37,,FALSE,0055A000009sZg0QAE,5/8/2019 17:37,,,,00k5A00000o4iefQAA,0065A00001Pte35QAB,Novartis_MA_Lewicki_Service Time & Materials ZipChip Service Plan,01u5A0000125eTAQAY,ZC-TM-SERV,01t5A000007m40vQAA,5/8/2019 17:37,,"$5,000.00 ",1,"$5,000.00 ",,"$5,000.00 ","$5,000.00 "
0055A000009sZg0QAE,12/3/2019 20:26,,FALSE,0055A000009sZg0QAE,12/3/2019 20:26,,,,00k5A00000ouM0jQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System Advanced application training (1 day) at customer site,01u5A0000125eSYQAY,ZC-TRN-ADVUS,01t31000007EKMuAAO,12/3/2019 20:26,,"$5,000.00 ",1,"$5,000.00 ",,"$5,000.00 ","$5,000.00 "
0055A000009sZg0QAE,10/21/2019 16:20,,FALSE,0055A000009sZg0QAE,10/21/2019 16:20,,,,00k5A00000p8CdIQAU,0065A00001Xk59VQAR,Sanofi_Josephs_ZipChip_System Advanced application training (1 day) at customer site,01u5A0000125eSYQAY,ZC-TRN-ADVUS,01t31000007EKMuAAO,10/21/2019 16:20,,"$5,000.00 ",1,"$5,050.00 ",,"$5,050.00 ","$5,050.00 "
0055A000009sZg0QAE,4/26/2019 22:16,,FALSE,0055A000009sZg0QAE,4/26/2019 22:16,,,,00k5A00000o4Y59QAE,0065A00000jrqedQAA,Boehringer Ingelheim_Gu_ZipChip_System Advanced application training (1 day) at customer site,01u5A0000125eSYQAY,ZC-TRN-ADVUS,01t31000007EKMuAAO,4/26/2019 22:16,,"$5,000.00 ",1,"$5,050.00 ",,"$5,050.00 ","$5,050.00 "
0055A000009sZg0QAE,9/9/2019 11:58,,FALSE,0055A000009sZg0QAE,9/9/2019 11:58,,,,00k5A00000p6WuJQAU,0065A00000iSDiGQAW,Acceleron_Geil_ZipChip_System Advanced application training (1 day) at customer site,01u5A0000125eSYQAY,ZC-TRN-ADVUS,01t31000007EKMuAAO,9/9/2019 11:58,,"$5,000.00 ",1,"$5,050.00 ",,"$5,050.00 ","$5,050.00 "
0055A000009sZg0QAE,12/3/2019 20:26,,FALSE,0055A000009sZg0QAE,12/3/2019 20:26,,,,00k5A00000ouM0iQAE,0065A00000lelrIQAQ,Connecticut Agricultural Experiment Station_Robb_ZipChip_System 1 Year Platinum Support Plan ZipChip Interfaces  (US only),01u5A0000125eT8QAI,ZC-PL-SERV,01t5A000007m40lQAA,12/3/2019 20:26,,"$6,500.00 ",1,"$6,500.00 ",,"$6,500.00 ","$6,500.00 "
0055A000009sZg0QAE,12/3/2019 23:43,,FALSE,0055A000009sZg0QAE,12/3/2019 23:43,,,,00k5A00000ouM2jQAE,0065A00001YHh28QAD,AbbVie_Hageman_ZipChip_Service 1 Year Platinum Support Plan ZipChip Interface plus Autosampler (US only),01u5A0000125eT9QAI,ZCA-PL-SERV,01t5A000007m40qQAA,12/3/2019 23:43,,"$8,950.00 ",1,"$8,950.00 ",,"$8,950.00 ","$8,950.00 "
0055A000009sZg0QAE,10/17/2019 19:51,,FALSE,0055A000009sZg0QAE,10/17/2019 19:51,,,,00k5A00000p8ATdQAM,0065A00001XdUMcQAN,Bristol-Myers Squibb_Dongre_ZipChip_System AutoSampler for ZipChip Interface,01u5A0000125eSlQAI,ZCAS-0-01,01t31000007WXmsAAG,10/17/2019 19:51,,"$22,950.00 ",1,"$22,950.00 ",,"$22,950.00 ","$22,950.00 "
0055A000009sZg0QAE,10/10/2019 13:46,,FALSE,0055A000009sZg0QAE,10/10/2019 13:46,,,,00k5A00000p7powQAA,0065A00001XajRmQAJ,Bristol-Myers Squibb_Kelemen_ZipChip_System AutoSampler for ZipChip Interface,01u5A0000125eSlQAI,ZCAS-0-01,01t31000007WXmsAAG,10/10/2019 13:46,,"$22,950.00 ",1,"$22,950.00 ",,"$22,950.00 ","$22,950.00 "
0055A000009sZg0QAE,10/10/2019 13:51,,FALSE,0055A000009sZg0QAE,10/10/2019 13:51,,,,00k5A00000p7prgQAA,0065A00001XajURQAZ,Bristol-Myers Squibb_Drexler_ZipChip_System AutoSampler for ZipChip Interface,01u5A0000125eSlQAI,ZCAS-0-01,01t31000007WXmsAAG,10/10/2019 13:51,,"$22,950.00 ",1,"$22,950.00 ",,"$22,950.00 ","$22,950.00 "
0055A000009sZg0QAE,10/18/2019 18:18,,FALSE,0055A000009sZg0QAE,10/18/2019 18:18,,,,00k5A00000p8CJ2QAM,0065A00001Xe7vJQAR,STC Biologics_Thomas_ZipChip_System AutoSampler for ZipChip Interface,01u5A0000125eSlQAI,ZCAS-0-01,01t31000007WXmsAAG,10/18/2019 18:18,,"$22,950.00 ",1,"$22,950.00 ",,"$22,950.00 ","$22,950.00 "
0055A000009sZg0QAE,10/21/2019 16:20,,FALSE,0055A000009sZg0QAE,10/21/2019 16:20,,,,00k5A00000p8CdBQAU,0065A00001Xk59VQAR,Sanofi_Josephs_ZipChip_System AutoSampler for ZipChip Interface,01u5A0000125eSlQAI,ZCAS-0-01,01t31000007WXmsAAG,10/21/2019 16:20,,"$22,950.00 ",1,"$22,950.00 ",,"$22,950.00 ","$22,950.00 "
