Account Fax,Account ID,Account Name,Account Number,Account Rating,Account Site,Account Type,Application,Billing City,Billing Country,Billing Geocode Accuracy,Billing State/Province,Create in Zendesk,Created By ID,Created Date,Created Updated Flag,Deleted,Domain Mapping,Industry,Industry(2),Is Demo Center,Jigsaw Company ID,Last Activity,Last Modified By ID,Last Modified Date,Last Referenced Date,Last Sync Date,Last Sync Status,Last Viewed Date,Lead Type,Life Science KeyAccount,Master Record ID,NetSuite Billing Country,NetSuite Customer ID,Notes,Owner ID,Ownership,Parent Account ID,Record Type ID,Reference Customer,Region,Shipping City,Shipping Country,Shipping Geocode Accuracy,Shipping State/Province,Shipping Zip/Postal Code,SIC Code,System Modstamp,Ticker Symbol,Zendesk Organization,Zendesk Organization Id,Zendesk OutofSync,Zendesk Result,Annual Revenue,Billing Latitude,Billing Longitude,Employees,Shipping Latitude,Shipping Longitude
,0015A00002GoAqKQAV,United States Coast Guard - D11 Enforcement,,,,,Explosives;Drugs;CWAs;All Hazards,,UNITED STATES,,CA,FALSE,00531000007MUoEAAW,12/20/2019 20:35,FALSE,FALSE,,Safety and Security,,FALSE,,12/23/2019,00531000007MUoEAAW,12/20/2019 20:35,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002El8MfQAJ,"NASA Jet Propulsion Lab, Caltech",,,,,Other,,UNITED STATES,,CA,FALSE,00531000007MUoEAAW,9/11/2019 18:02,FALSE,FALSE,,Safety and Security,,FALSE,,4/23/2021,00531000007MUoEAAW,9/11/2019 18:02,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002CvOK5QAN,Los Alamos National Lab Carlsbad Operations,,,,,Other,,United States,,NM,FALSE,00531000007MUoEAAW,6/4/2019 21:55,FALSE,FALSE,,Safety and Security,,FALSE,,4/23/2021,00531000007MUoEAAW,6/4/2019 21:55,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,001i000000XqOfNAAV,Kevin OB,,,,,CWAs,,UNITED STATES,,MA,FALSE,005i0000000fNkyAAE,1/13/2014 0:12,FALSE,FALSE,,Safety and Security,,FALSE,,,00531000007MUoEAAW,1/9/2019 21:33,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,001i000000K4QD1AAN,U.S. Department of Homeland Security,,,,,Explosives;Drugs;CWAs,Atlantic City International Airport,UNITED STATES,,NJ,FALSE,005i0000000fNkyAAE,7/26/2013 14:18,FALSE,FALSE,,Safety and Security,,FALSE,,5/27/2021,00531000007MUoEAAW,1/9/2019 21:33,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,001i000001MZMFTAA5,Leidos,,,,,Explosives;Drugs;CWAs,,UNITED STATES,,,FALSE,005i0000002Zi8JAAS,3/20/2015 13:19,FALSE,FALSE,,Safety and Security,,FALSE,,6/8/2021,00531000007MUoEAAW,5/13/2020 17:46,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002EngPhQAJ,DEA Oakland Field Division,,,,,,Oakland,UNITED STATES,,CA,FALSE,00531000007MUoEAAW,9/17/2019 18:03,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002DQs4ZQAT,U.S. Environmental Protection Agency,,,,,All Hazards,Washington,UNITED STATES,,DC,FALSE,00531000007MUoEAAW,8/28/2019 15:05,FALSE,FALSE,,Safety and Security,,FALSE,,3/24/2021,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002OImqSQAT,US Department of Transportation,,,,,All Hazards,Houston,UNITED STATES,,TX,FALSE,00531000007MUoEAAW,8/11/2020 20:39,FALSE,FALSE,,Safety and Security,,FALSE,,8/11/2020,0055A00000BclF5QAJ,4/11/2021 19:52,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002B6LnSQAV,First Choice (Group) America LLC,,,,,Drugs,Lewes,UNITED STATES,,DE,FALSE,00531000007MUoEAAW,3/25/2019 13:22,FALSE,FALSE,,Safety and Security,,FALSE,,3/25/2019,0055A00000BclF5QAJ,4/11/2021 19:52,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002B6SC0QAN,Royal Imaging Solutions,,,,,Drugs,Windsor Mill,UNITED STATES,,MD,FALSE,00531000007MUoEAAW,3/25/2019 19:33,FALSE,FALSE,,Safety and Security,,FALSE,,3/26/2019,0055A00000BclF5QAJ,4/11/2021 19:52,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Ir5CyQAJ,DEA Albuquerque,,,,,Drugs,Albuquerque,UNITED STATES,,NM,FALSE,00531000007MUoEAAW,2/28/2020 15:43,FALSE,FALSE,,Safety and Security,,FALSE,,6/27/2021,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002B6OAWQA3,3T Federal Solutions LLC,,,,,Drugs,Austin,UNITED STATES,,TX,FALSE,00531000007MUoEAAW,3/25/2019 15:56,FALSE,FALSE,,Safety and Security,,FALSE,,3/26/2019,0055A00000BclF5QAJ,4/11/2021 19:52,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000027zS6xQAE,DEA Office of Training - International Training Team D,,,,,Drugs,Quantica,UNITED STATES,,VA,FALSE,00531000007MUoEAAW,12/20/2018 19:17,FALSE,FALSE,,Safety and Security,,FALSE,,12/21/2018,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000028mYbeQAE,DEA Task Force - Spokane DO,,,,,Drugs,Spokane,UNITED STATES,,WA,FALSE,00531000007MUoEAAW,2/4/2019 22:37,FALSE,FALSE,,Safety and Security,,FALSE,,5/20/2021,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000021PSsUQAW,Federal Reserve,,,,,Drugs;CWAs,Chicago,UNITED STATES,,IL,FALSE,00531000007MUoEAAW,6/13/2018 13:11,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002OJliNQAT,INL US Embassy Pristina,,,,,Explosives;Drugs,,KOSOVO,,,FALSE,00531000007MUoEAAW,8/19/2020 13:36,FALSE,FALSE,,Safety and Security,,FALSE,,3/4/2021,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002B5tbGQAR,Federal Protective Service,,,,,Explosives;Drugs,,UNITES STATES,,DC,FALSE,00531000007MUoEAAW,3/21/2019 14:49,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
38 048 757 87 88,0015A00002B7nbzQAB,"Soctrade, LLC",,,,,All Hazards,Odes,UKRAINE,,,FALSE,00531000007MUoEAAW,4/1/2019 15:36,FALSE,FALSE,,Safety and Security,,FALSE,,4/1/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002YeT1wAAF,EMHIDTA/ U.S. Border Patrol,,,,,,Billings,UNITED STATES,,MT,FALSE,0055A00000BclF5QAJ,5/17/2021 14:05,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,5/17/2021 14:05,,,,,,FALSE,,,,,00531000007KgPgAAK,,0016e00002XTGDGAA5,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002XSOK8AAP,US Consumer Product Safety Commission,,,,,All Hazards,,UNITED STATES,,MD,FALSE,0055A00000BcmLTQAZ,4/22/2021 15:02,FALSE,FALSE,,Safety and Security,,FALSE,,4/16/2021,0055A00000BcmLTQAZ,4/22/2021 15:02,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,001i000001MXlfzAAD,Special Technologies Laboratory (DOE),,,,,CWAs,Santa Barbara,UNITED STATES,,CA,FALSE,005i0000000fNkyAAE,3/16/2015 18:09,FALSE,FALSE,,Safety and Security,,FALSE,,7/24/2018,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,001i000001MZMM1AAP,Sandia National Laboratories,,,,,CWAs,,UNITED STATES,,DC,FALSE,005i0000002Zi8JAAS,3/20/2015 13:27,FALSE,FALSE,,Safety and Security,,FALSE,,7/24/2018,005i0000000fpvQAAQ,5/4/2018 18:07,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002CTTUZQA5,"DOJ, FBOP, FCI Herlong",,,,,Drugs,,UNITED STATES,,CA,FALSE,0055A000009sa63QAA,5/20/2019 16:57,FALSE,FALSE,,Safety and Security,,FALSE,,4/23/2021,0055A000009sa63QAA,5/20/2019 16:57,,,,,,FALSE,,,,,0055A000009sa63QAA,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002YgG2HAAV,CDC.ONDIEH NCEH,,,,,,Atlanta,UNITED STATES,,GA,FALSE,0055A00000BclF5QAJ,6/1/2021 20:44,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,6/1/2021 20:44,,,,,,FALSE,,,,,0055A00000BcmLTQAZ,,,0125A000001NaCTQA0,,,Chamblee,UNITED STATES,,GA,30341,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Uf6HqQAJ,Titanium Supply Co,,,,,Drugs;CWAs,Houston,UNITED STATES,,TX,FALSE,0055A00000BcmLTQAZ,2/2/2021 16:59,FALSE,FALSE,,Safety and Security,,FALSE,,2/3/2021,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,0055A00000BcmLTQAZ,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Uf6GiQAJ,Alpha One Source,,,,,Drugs;CWAs,Hampton,UNITED STATES,,VA,FALSE,0055A00000BcmLTQAZ,2/2/2021 16:57,FALSE,FALSE,,Safety and Security,,FALSE,,2/3/2021,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,0055A00000BcmLTQAZ,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000029X4xSQAS,MN BCA FSSL,,,,,Other,,UNITED STATES,,MN,FALSE,0055A000009sa63QAA,2/27/2019 17:57,FALSE,FALSE,,Safety and Security,,FALSE,,4/23/2021,0055A000008zqzaQAA,7/23/2019 13:37,,,,,,FALSE,,,,,0055A000009sa63QAA,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002ElPo1QAF,MAX COMPUTERS INC,,,,,All Hazards,,UNITED STATES,,CA,FALSE,00531000007MUoEAAW,9/13/2019 14:20,FALSE,FALSE,,Safety and Security,,FALSE,,10/4/2019,00531000007MUoEAAW,9/13/2019 14:20,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Ekz0fQAB,Tetra Tech,,,,,All Hazards,,UNITED STATES,,PA,FALSE,00531000007MUoEAAW,9/10/2019 19:19,FALSE,FALSE,,Safety and Security,,FALSE,,9/10/2019,00531000007MUoEAAW,9/10/2019 19:19,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002Zw3nUAAR,Dubai Civil Defense CBRN,,,,,CWAs,Dubai,UNITED ARAB EMIRATES,,,FALSE,00531000007MUoEAAW,6/16/2021 19:09,FALSE,FALSE,,Safety and Security,,FALSE,,6/16/2021,00531000007MUoEAAW,6/16/2021 19:10,,,,,,FALSE,,,,,00531000007KgPgAAK,,0013100001gawnXAAQ,0125A000001NaCTQA0,,,Dubai,UNITED ARAB EMIRATES,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002KwLx3QAF,DOS US Embassy Philippines,,,,,Drugs,,,,,FALSE,00531000007MUoEAAW,5/26/2020 13:01,FALSE,FALSE,,Safety and Security,,FALSE,,5/27/2020,00531000007MUoEAAW,3/5/2021 22:08,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002OJECEQA5,Empl Fahrzeugwerk  Gesellschaft mbH,,,,,All Hazards,Kaltenbach,AUSTRIA,,,FALSE,00531000007MUoEAAW,8/14/2020 17:12,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002PJpJSQA1,NSA Bahrain Fire & ES,,,,,All Hazards,,BAHRAIN,,,FALSE,00531000007MUoEAAW,9/15/2020 20:12,FALSE,FALSE,,Safety and Security,,FALSE,,4/23/2021,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Fsqd8QAB,NATO,,,,,All Hazards,Brussels,BELGIUM,,,FALSE,00531000007MUoEAAW,10/25/2019 14:10,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Uf4xkQAB,Ministry of National Defence of the Republic of Lithuania (MoND),,,,,CWAs,,LITHUANIA,,,FALSE,00531000007MUoEAAW,2/2/2021 14:56,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002OJEO0QAP,International Gulf Trading Company W.L.L.,,,,,CWAs,Doha,QATAR,,,FALSE,00531000007MUoEAAW,8/14/2020 17:31,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002FGK58QAH,FMV,,,,,CWAs,Stockholm,SWEDEN,,,FALSE,00531000007MUoEAAW,10/4/2019 15:20,FALSE,FALSE,,Safety and Security,,FALSE,,10/4/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Uf7bhQAB,"Bahrain Customs Affairs, Ministry of Interior",,,,,Drugs,,BAHRAIN,,,FALSE,00531000007MUoEAAW,2/2/2021 18:46,FALSE,FALSE,,Safety and Security,,FALSE,,2/2/2021,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002GJGYeQAP,Alentech Defence Tecnologies Pvt. Ltd.,,,,,Explosives,New Delhi,INDIA,,,FALSE,00531000007MUoEAAW,11/18/2019 14:51,FALSE,FALSE,,Safety and Security,,FALSE,,11/18/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002EoQE4QAN,Marriott Hotels,,,,,Explosives;Drugs;All Hazards,Fes,MOROCCO,,,FALSE,00531000007MUoEAAW,9/20/2019 13:23,FALSE,FALSE,,Safety and Security,,FALSE,,9/20/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002NMNlRQAX,"State of Qatar, Qatar of Armed Forces",,,,,Explosives;Drugs;CWAs,,STATE OF QATAR,,,FALSE,00531000007MUoEAAW,7/16/2020 20:15,FALSE,FALSE,,Safety and Security,,FALSE,,7/22/2020,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002ElQMAQA3,Netplace Technologies P Ltd,,,,,Explosives;Drugs;CWAs;All Hazards,Mumbai,INDIA,,,FALSE,00531000007MUoEAAW,9/13/2019 14:59,FALSE,FALSE,,Safety and Security,,FALSE,,9/13/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000007KgPgAAK,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002Zim38AAB,Bouygues France - Civil Work company donation to Turkmenistan,,,,,,,FRANCE,,,FALSE,00531000007MUoEAAW,6/10/2021 13:50,FALSE,FALSE,,Safety and Security,,FALSE,,,00531000007MUoEAAW,6/10/2021 13:50,,,,,,FALSE,,,,,00531000007MUoEAAW,,0015A00001yXq6AQAS,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZwYm6AAF,Belgian Defence,,,,,Explosives;CWAs,,Belgium,,,FALSE,00531000008F2qlAAC,6/21/2021 19:35,FALSE,FALSE,,Safety and Security,,FALSE,,,00531000008F2qlAAC,6/21/2021 19:35,,,,,,FALSE,,,,,00531000008F2qlAAC,,0015A00002Fs1NYQAZ,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZwUYxAAN,Kazakhstan Army,,,,,Explosives;CWAs,,Kazakhstan,,,FALSE,00531000008F2qlAAC,6/21/2021 13:31,FALSE,FALSE,,Safety and Security,,FALSE,,,00531000008F2qlAAC,6/21/2021 13:31,,,,,,FALSE,,,,,00531000008F2qlAAC,,0013100001mwUgnAAE,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZvnSZAAZ,Israel Tax Authority - Customs Directorate,,,,,Explosives;Drugs,,Israel,,,FALSE,00531000008F2qlAAC,6/14/2021 20:18,FALSE,FALSE,,Safety and Security,,FALSE,,,00531000008F2qlAAC,6/14/2021 20:18,,,,,,FALSE,,,,,00531000008F2qlAAC,,0013100001e9mKLAAY,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Ufq9rQAB,NRC Metrology / National Research Council Canada,,,,,,Ottawa,CANADA,,ON,FALSE,00531000007MUoEAAW,2/8/2021 18:59,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 19:52,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002Ugg66QAB,"National CBRN Centre, Counter Terrorism Policing/ West Midlands Police",,,,,CWAs;All Hazards,,UNITED KINGDOM,,,FALSE,00531000007MUoEAAW,2/16/2021 18:02,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000008F2qlAAC,,0015A00002DR8HdQAL,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002FFHaVQAX,"Alutiiq, LLC",,,,,Drugs,"No. 265, 14th Floor",MEXICO,,Ciudad de Mexico,FALSE,00531000007MUoEAAW,9/27/2019 18:41,FALSE,FALSE,,Safety and Security,,FALSE,,4/23/2021,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002DR6eVQAT,TMC Global Professional Services,,,,,Drugs,Leesburg,UNITED STATES,,VA,FALSE,00531000007MUoEAAW,8/29/2019 15:48,FALSE,FALSE,,Safety and Security,,FALSE,,10/4/2019,0055A00000BclF5QAJ,4/11/2021 20:08,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A00002DUKAYQA5,Sheraton Kosgoda Turtle Beach Resort,,,,,Drugs;All Hazards,Kosgoda,SRI LANKA,,,FALSE,00531000007MUoEAAW,7/15/2019 18:20,FALSE,FALSE,,Safety and Security,,FALSE,,7/18/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000021PavTQAS,AVALON GENERAL TRADING L.L.C,,,,,Explosives;Drugs,Sharjah,UNITED ARAB EMIRATES,,,FALSE,00531000007MUoEAAW,6/18/2018 13:43,FALSE,FALSE,,Safety and Security,,FALSE,,7/24/2018,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000028mYd1QAE,European Commission,,,,,All Hazards,,BELGIUM,,,FALSE,00531000008F2qlAAC,2/4/2019 22:42,FALSE,FALSE,,Safety and Security,,FALSE,,2/4/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0015A000028mM6uQAE,Spanish Army - CBRN Regiment,,,,,CWAs,,SPAIN,,,FALSE,00531000008F2qlAAC,2/1/2019 23:43,FALSE,FALSE,,Safety and Security,,FALSE,,2/1/2019,0055A00000BclF5QAJ,4/11/2021 21:04,,,,,,FALSE,,,,,00531000008F2qlAAC,,,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZizApAAJ,Jiangsu Provincial Public Security Bureau / Anti-Drug Division,,,,,Drugs,,China,,,FALSE,0055A000009GxI2QAK,6/11/2021 19:38,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A000009GxI2QAK,6/11/2021 19:38,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002K6NioQAF,0125A000001NaCTQA0,,,,China,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZizBLAAZ,Yunnan Provincial Public Security Bureau / Anti-Drug Division,,,,,Drugs,,China,,,FALSE,0055A000009GxI2QAK,6/11/2021 19:57,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A000009GxI2QAK,6/11/2021 19:57,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002K6NioQAF,0125A000001NaCTQA0,,,,China,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZizKNAAZ,Zhejiang Provincial Public Security Bureau / Anti-Drug Division,,,,,Drugs,,China,,,FALSE,0055A000009GxI2QAK,6/11/2021 19:50,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A000009GxI2QAK,6/11/2021 19:50,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002K6NioQAF,0125A000001NaCTQA0,,,,China,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002Zva97AAB,Xiamen Municipal Public Security Bureau / Anti-Drug Division,,,,,Drugs,,China,,,FALSE,0055A000009GxI2QAK,6/11/2021 20:26,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A000009GxI2QAK,6/11/2021 20:26,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002K6NioQAF,0125A000001NaCTQA0,,,,China,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZvjUhAAJ,Shandong Provincial Public Security Bureau,,,,,Drugs,,China,,,FALSE,0055A000009GxI2QAK,6/14/2021 14:41,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A000009GxI2QAK,6/14/2021 14:41,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002K6NioQAF,0125A000001NaCTQA0,,,,China,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002Zw9GRAAZ,Vietnam Ministry of Public Security / Department of Drug Crime Investigation Police - C04,,,,,Drugs,,Vietnam,,,FALSE,0055A000009GxI2QAK,6/17/2021 14:50,FALSE,FALSE,,Safety and Security,,FALSE,,,0055A000009GxI2QAK,6/17/2021 14:50,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002Fps7tQAB,0125A000001NaCTQA0,,,,Vietnam,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
,0016e00002ZizAqAAJ,Thailand Post,,,,,Drugs;All Hazards,,,,,FALSE,0055A000009GxI2QAK,6/11/2021 19:40,FALSE,FALSE,,Safety and Security,,FALSE,,2/11/2020,0055A000009GxI2QAK,6/11/2021 19:40,,,,,,FALSE,,,,,0055A000009GxI2QAK,,0015A00002HdbDlQAJ,0125A000001NaCTQA0,,,,,,,,,6/29/2021 20:27,,,,FALSE,,,,,,,
